PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
A81041,MH,100.0,TOTAL,9385
A81041,NDH,635.0,18OV,7594
A81041,OB,969.0,18OV,7594
A81041,OST,13.0,50OV,4109
A81041,PAD,51.0,TOTAL,9385
A81041,PC,55.0,TOTAL,9385
A81041,RA,71.0,16OV,7778
A81041,STIA,212.0,TOTAL,9385
A81042,AF,276.0,TOTAL,14471
A81042,AST,1020.0,06OV,13427
A81042,CAN,470.0,TOTAL,14471
A81042,CHD,510.0,TOTAL,14471
A81042,CKD,425.0,18OV,11238
A81042,COPD,624.0,TOTAL,14471
A81042,DEM,99.0,TOTAL,14471
A81042,DEP,2105.0,18OV,11238
A81042,DM,1070.0,17OV,11403
A81042,EP,151.0,18OV,11238
A81042,HF,139.0,TOTAL,14471
A81042,HYP,2176.0,TOTAL,14471
A81042,LD,109.0,TOTAL,14471
A81042,MH,144.0,TOTAL,14471
A81042,NDH,1009.0,18OV,11238
A81042,OB,1316.0,18OV,11238
A81042,OST,36.0,50OV,5443
A81042,PAD,131.0,TOTAL,14471
A81042,PC,171.0,TOTAL,14471
A81042,RA,110.0,16OV,11571
A81042,STIA,282.0,TOTAL,14471
A81043,AF,204.0,TOTAL,8575
A81043,AST,634.0,06OV,8033
A81043,CAN,383.0,TOTAL,8575
A81043,CHD,362.0,TOTAL,8575
A81043,CKD,149.0,18OV,6822
A81043,COPD,318.0,TOTAL,8575
A81043,DEM,66.0,TOTAL,8575
A81043,DEP,1488.0,18OV,6822
A81043,DM,559.0,17OV,6907
A81043,EP,101.0,18OV,6822
A81043,HF,128.0,TOTAL,8575
A81043,HYP,1425.0,TOTAL,8575
A81043,LD,81.0,TOTAL,8575
A81043,MH,86.0,TOTAL,8575
A81043,NDH,246.0,18OV,6822
A81043,OB,660.0,18OV,6822
A81043,OST,30.0,50OV,3681
A81043,PAD,88.0,TOTAL,8575
A81043,PC,27.0,TOTAL,8575
A81043,RA,58.0,16OV,7020
A81043,STIA,228.0,TOTAL,8575
A81044,AF,493.0,TOTAL,18651
A81044,AST,1319.0,06OV,17649
A81044,CAN,604.0,TOTAL,18651
A81044,CHD,751.0,TOTAL,18651
A81044,CKD,884.0,18OV,15095
A81044,COPD,654.0,TOTAL,18651
A81044,DEM,231.0,TOTAL,18651
A81044,DEP,1799.0,18OV,15095
A81044,DM,1219.0,17OV,15312
A81044,EP,158.0,18OV,15095
A81044,HF,242.0,TOTAL,18651
A81044,HYP,3144.0,TOTAL,18651
A81044,LD,143.0,TOTAL,18651
A81044,MH,181.0,TOTAL,18651
A81044,NDH,1110.0,18OV,15095
A81044,OB,2230.0,18OV,15095
A81044,OST,57.0,50OV,7870
A81044,PAD,148.0,TOTAL,18651
A81044,PC,253.0,TOTAL,18651
A81044,RA,107.0,16OV,15538
A81044,STIA,384.0,TOTAL,18651
A81045,AF,165.0,TOTAL,6320
A81045,AST,450.0,06OV,5985
A81045,CAN,248.0,TOTAL,6320
A81045,CHD,261.0,TOTAL,6320
A81045,CKD,138.0,18OV,5123
A81045,COPD,233.0,TOTAL,6320
A81045,DEM,68.0,TOTAL,6320
A81045,DEP,844.0,18OV,5123
A81045,DM,472.0,17OV,5193
A81045,EP,62.0,18OV,5123
A81045,HF,70.0,TOTAL,6320
A81045,HYP,962.0,TOTAL,6320
A81045,LD,63.0,TOTAL,6320
A81045,MH,63.0,TOTAL,6320
A81045,NDH,416.0,18OV,5123
A81045,OB,632.0,18OV,5123
A81045,OST,11.0,50OV,2752
A81045,PAD,62.0,TOTAL,6320
A81045,PC,44.0,TOTAL,6320
A81045,RA,26.0,16OV,5272
A81045,STIA,152.0,TOTAL,6320
A81046,AF,320.0,TOTAL,12064
A81046,AST,747.0,06OV,11323
A81046,CAN,333.0,TOTAL,12064
A81046,CHD,468.0,TOTAL,12064
A81046,CKD,154.0,18OV,9638
A81046,COPD,330.0,TOTAL,12064
A81046,DEM,109.0,TOTAL,12064
A81046,DEP,914.0,18OV,9638
A81046,DM,759.0,17OV,9764
A81046,EP,103.0,18OV,9638
A81046,HF,118.0,TOTAL,12064
A81046,HYP,1923.0,TOTAL,12064
A81046,LD,63.0,TOTAL,12064
A81046,MH,114.0,TOTAL,12064
A81046,NDH,311.0,18OV,9638
A81046,OB,910.0,18OV,9638
A81046,OST,7.0,50OV,5116
A81046,PAD,78.0,TOTAL,12064
A81046,PC,35.0,TOTAL,12064
A81046,RA,66.0,16OV,9899
A81046,STIA,276.0,TOTAL,12064
A81048,AF,276.0,TOTAL,7139
A81048,AST,436.0,06OV,6883
A81048,CAN,325.0,TOTAL,7139
A81048,CHD,369.0,TOTAL,7139
A81048,CKD,392.0,18OV,5993
A81048,COPD,233.0,TOTAL,7139
A81048,DEM,131.0,TOTAL,7139
A81048,DEP,942.0,18OV,5993
A81048,DM,544.0,17OV,6059
A81048,EP,60.0,18OV,5993
A81048,HF,141.0,TOTAL,7139
A81048,HYP,1554.0,TOTAL,7139
A81048,LD,34.0,TOTAL,7139
A81048,MH,61.0,TOTAL,7139
A81048,NDH,523.0,18OV,5993
A81048,OB,733.0,18OV,5993
A81048,OST,32.0,50OV,3789
A81048,PAD,78.0,TOTAL,7139
A81048,PC,57.0,TOTAL,7139
A81048,RA,62.0,16OV,6128
A81048,STIA,241.0,TOTAL,7139
A81049,AF,126.0,TOTAL,6638
A81049,AST,359.0,06OV,6135
A81049,CAN,133.0,TOTAL,6638
A81049,CHD,264.0,TOTAL,6638
A81049,CKD,164.0,18OV,4956
A81049,COPD,259.0,TOTAL,6638
A81049,DEM,46.0,TOTAL,6638
A81049,DEP,971.0,18OV,4956
A81049,DM,496.0,17OV,5037
A81049,EP,54.0,18OV,4956
A81049,HF,53.0,TOTAL,6638
A81049,HYP,943.0,TOTAL,6638
A81049,LD,48.0,TOTAL,6638
A81049,MH,62.0,TOTAL,6638
A81049,NDH,512.0,18OV,4956
A81049,OB,778.0,18OV,4956
A81049,OST,20.0,50OV,2269
A81049,PAD,49.0,TOTAL,6638
A81049,PC,19.0,TOTAL,6638
A81049,RA,31.0,16OV,5116
A81049,STIA,104.0,TOTAL,6638
A81051,AF,157.0,TOTAL,6613
A81051,AST,485.0,06OV,6225
A81051,CAN,222.0,TOTAL,6613
A81051,CHD,206.0,TOTAL,6613
A81051,CKD,161.0,18OV,5248
A81051,COPD,170.0,TOTAL,6613
A81051,DEM,29.0,TOTAL,6613
A81051,DEP,400.0,18OV,5248
A81051,DM,404.0,17OV,5327
A81051,EP,49.0,18OV,5248
A81051,HF,32.0,TOTAL,6613
A81051,HYP,911.0,TOTAL,6613
A81051,LD,37.0,TOTAL,6613
A81051,MH,54.0,TOTAL,6613
A81051,NDH,520.0,18OV,5248
A81051,OB,578.0,18OV,5248
A81051,OST,14.0,50OV,2627
A81051,PAD,42.0,TOTAL,6613
A81051,PC,63.0,TOTAL,6613
A81051,RA,33.0,16OV,5403
A81051,STIA,130.0,TOTAL,6613
A81052,AF,229.0,TOTAL,9661
A81052,AST,761.0,06OV,9031
A81052,CAN,361.0,TOTAL,9661
A81052,CHD,398.0,TOTAL,9661
A81052,CKD,350.0,18OV,7729
A81052,COPD,346.0,TOTAL,9661
A81052,DEM,95.0,TOTAL,9661
A81052,DEP,1003.0,18OV,7729
A81052,DM,756.0,17OV,7840
A81052,EP,84.0,18OV,7729
A81052,HF,78.0,TOTAL,9661
A81052,HYP,1715.0,TOTAL,9661
A81052,LD,145.0,TOTAL,9661
A81052,MH,97.0,TOTAL,9661
A81052,NDH,206.0,18OV,7729
A81052,OB,2024.0,18OV,7729
A81052,OST,42.0,50OV,4206
A81052,PAD,92.0,TOTAL,9661
A81052,PC,98.0,TOTAL,9661
A81052,RA,51.0,16OV,7946
A81052,STIA,233.0,TOTAL,9661
A81053,AF,172.0,TOTAL,6153
A81053,AST,430.0,06OV,5782
A81053,CAN,222.0,TOTAL,6153
A81053,CHD,282.0,TOTAL,6153
A81053,CKD,247.0,18OV,4905
A81053,COPD,263.0,TOTAL,6153
A81053,DEM,39.0,TOTAL,6153
A81053,DEP,1101.0,18OV,4905
A81053,DM,473.0,17OV,4975
A81053,EP,79.0,18OV,4905
A81053,HF,82.0,TOTAL,6153
A81053,HYP,1326.0,TOTAL,6153
A81053,LD,64.0,TOTAL,6153
A81053,MH,97.0,TOTAL,6153
A81053,NDH,574.0,18OV,4905
A81053,OB,462.0,18OV,4905
A81053,OST,22.0,50OV,2712
A81053,PAD,63.0,TOTAL,6153
A81053,PC,28.0,TOTAL,6153
A81053,RA,52.0,16OV,5049
A81053,STIA,157.0,TOTAL,6153
A81054,AF,195.0,TOTAL,8397
A81054,AST,628.0,06OV,7888
A81054,CAN,345.0,TOTAL,8397
A81054,CHD,311.0,TOTAL,8397
A81054,CKD,241.0,18OV,6820
A81054,COPD,313.0,TOTAL,8397
A81054,DEM,89.0,TOTAL,8397
A81054,DEP,1267.0,18OV,6820
A81054,DM,629.0,17OV,6920
A81054,EP,86.0,18OV,6820
A81054,HF,58.0,TOTAL,8397
A81054,HYP,1495.0,TOTAL,8397
A81054,LD,103.0,TOTAL,8397
A81054,MH,80.0,TOTAL,8397
A81054,NDH,665.0,18OV,6820
A81054,OB,1140.0,18OV,6820
A81054,OST,21.0,50OV,3563
A81054,PAD,81.0,TOTAL,8397
A81054,PC,38.0,TOTAL,8397
A81054,RA,68.0,16OV,7021
A81054,STIA,210.0,TOTAL,8397
A81056,AF,66.0,TOTAL,2443
A81056,AST,114.0,06OV,2308
A81056,CAN,79.0,TOTAL,2443
A81056,CHD,91.0,TOTAL,2443
A81056,CKD,106.0,18OV,1997
A81056,COPD,91.0,TOTAL,2443
A81056,DEM,12.0,TOTAL,2443
A81056,DEP,244.0,18OV,1997
A81056,DM,158.0,17OV,2020
A81056,EP,15.0,18OV,1997
A81056,HF,21.0,TOTAL,2443
A81056,HYP,485.0,TOTAL,2443
A81056,LD,18.0,TOTAL,2443
A81056,MH,16.0,TOTAL,2443
A81056,NDH,53.0,18OV,1997
A81056,OB,227.0,18OV,1997
A81056,OST,3.0,50OV,1186
A81056,PAD,7.0,TOTAL,2443
A81056,PC,12.0,TOTAL,2443
A81056,RA,20.0,16OV,2043
A81056,STIA,58.0,TOTAL,2443
A81057,AF,219.0,TOTAL,9225
A81057,AST,702.0,06OV,8667
A81057,CAN,282.0,TOTAL,9225
A81057,CHD,363.0,TOTAL,9225
A81057,CKD,263.0,18OV,7242
A81057,COPD,280.0,TOTAL,9225
A81057,DEM,70.0,TOTAL,9225
A81057,DEP,1313.0,18OV,7242
A81057,DM,608.0,17OV,7349
A81057,EP,103.0,18OV,7242
A81057,HF,118.0,TOTAL,9225
A81057,HYP,1407.0,TOTAL,9225
A81057,LD,56.0,TOTAL,9225
A81057,MH,90.0,TOTAL,9225
A81057,NDH,375.0,18OV,7242
A81057,OB,973.0,18OV,7242
A81057,OST,35.0,50OV,3665
A81057,PAD,74.0,TOTAL,9225
A81057,PC,149.0,TOTAL,9225
A81057,RA,55.0,16OV,7448
A81057,STIA,205.0,TOTAL,9225
A81058,AF,218.0,TOTAL,9135
A81058,AST,575.0,06OV,8516
A81058,CAN,332.0,TOTAL,9135
A81058,CHD,355.0,TOTAL,9135
A81058,CKD,406.0,18OV,7009
A81058,COPD,248.0,TOTAL,9135
A81058,DEM,88.0,TOTAL,9135
A81058,DEP,1149.0,18OV,7009
A81058,DM,557.0,17OV,7140
A81058,EP,89.0,18OV,7009
A81058,HF,101.0,TOTAL,9135
A81058,HYP,1409.0,TOTAL,9135
A81058,LD,81.0,TOTAL,9135
A81058,MH,86.0,TOTAL,9135
A81058,NDH,222.0,18OV,7009
A81058,OB,968.0,18OV,7009
A81058,OST,62.0,50OV,3637
A81058,PAD,79.0,TOTAL,9135
A81058,PC,58.0,TOTAL,9135
A81058,RA,60.0,16OV,7265
A81058,STIA,256.0,TOTAL,9135
A81060,AF,116.0,TOTAL,5929
A81060,AST,365.0,06OV,5585
A81060,CAN,199.0,TOTAL,5929
A81060,CHD,230.0,TOTAL,5929
A81060,CKD,158.0,18OV,4729
A81060,COPD,157.0,TOTAL,5929
A81060,DEM,33.0,TOTAL,5929
A81060,DEP,496.0,18OV,4729
A81060,DM,391.0,17OV,4802
A81060,EP,67.0,18OV,4729
A81060,HF,58.0,TOTAL,5929
A81060,HYP,923.0,TOTAL,5929
A81060,LD,63.0,TOTAL,5929
A81060,MH,43.0,TOTAL,5929
A81060,NDH,184.0,18OV,4729
A81060,OB,618.0,18OV,4729
A81060,OST,22.0,50OV,2554
A81060,PAD,38.0,TOTAL,5929
A81060,PC,40.0,TOTAL,5929
A81060,RA,38.0,16OV,4872
A81060,STIA,164.0,TOTAL,5929
A81063,AF,121.0,TOTAL,5570
A81063,AST,382.0,06OV,5260
A81063,CAN,160.0,TOTAL,5570
A81063,CHD,238.0,TOTAL,5570
A81063,CKD,124.0,18OV,4413
A81063,COPD,172.0,TOTAL,5570
A81063,DEM,39.0,TOTAL,5570
A81063,DEP,433.0,18OV,4413
A81063,DM,402.0,17OV,4484
A81063,EP,52.0,18OV,4413
A81063,HF,63.0,TOTAL,5570
A81063,HYP,1006.0,TOTAL,5570
A81063,LD,36.0,TOTAL,5570
A81063,MH,50.0,TOTAL,5570
A81063,NDH,191.0,18OV,4413
A81063,OB,655.0,18OV,4413
A81063,OST,5.0,50OV,2235
A81063,PAD,41.0,TOTAL,5570
A81063,PC,59.0,TOTAL,5570
A81063,RA,51.0,16OV,4538
A81063,STIA,107.0,TOTAL,5570
A81064,AF,89.0,TOTAL,7752
A81064,AST,409.0,06OV,7239
A81064,CAN,162.0,TOTAL,7752
A81064,CHD,161.0,TOTAL,7752
A81064,CKD,99.0,18OV,6281
A81064,COPD,169.0,TOTAL,7752
A81064,DEM,40.0,TOTAL,7752
A81064,DEP,433.0,18OV,6281
A81064,DM,356.0,17OV,6359
A81064,EP,45.0,18OV,6281
A81064,HF,39.0,TOTAL,7752
A81064,HYP,571.0,TOTAL,7752
A81064,LD,39.0,TOTAL,7752
A81064,MH,57.0,TOTAL,7752
A81064,NDH,296.0,18OV,6281
A81064,OB,615.0,18OV,6281
A81064,OST,8.0,50OV,1844
A81064,PAD,60.0,TOTAL,7752
A81064,PC,19.0,TOTAL,7752
A81064,RA,25.0,16OV,6419
A81064,STIA,90.0,TOTAL,7752
A81065,AF,53.0,TOTAL,3801
A81065,AST,224.0,06OV,3515
A81065,CAN,79.0,TOTAL,3801
A81065,CHD,136.0,TOTAL,3801
A81065,CKD,103.0,18OV,2875
A81065,COPD,183.0,TOTAL,3801
A81065,DEM,28.0,TOTAL,3801
A81065,DEP,248.0,18OV,2875
A81065,DM,280.0,17OV,2912
A81065,EP,43.0,18OV,2875
A81065,HF,32.0,TOTAL,3801
A81065,HYP,593.0,TOTAL,3801
A81065,LD,43.0,TOTAL,3801
A81065,MH,37.0,TOTAL,3801
A81065,NDH,108.0,18OV,2875
A81065,OB,430.0,18OV,2875
A81065,OST,11.0,50OV,1350
A81065,PAD,24.0,TOTAL,3801
A81065,PC,16.0,TOTAL,3801
A81065,RA,19.0,16OV,2949
A81065,STIA,74.0,TOTAL,3801
A81066,AF,145.0,TOTAL,5041
A81066,AST,369.0,06OV,4768
A81066,CAN,209.0,TOTAL,5041
A81066,CHD,171.0,TOTAL,5041
A81066,CKD,199.0,18OV,4084
A81066,COPD,84.0,TOTAL,5041
A81066,DEM,25.0,TOTAL,5041
A81066,DEP,754.0,18OV,4084
A81066,DM,274.0,17OV,4145
A81066,EP,28.0,18OV,4084
A81066,HF,43.0,TOTAL,5041
A81066,HYP,879.0,TOTAL,5041
A81066,LD,30.0,TOTAL,5041
A81066,MH,28.0,TOTAL,5041
A81066,NDH,136.0,18OV,4084
A81066,OB,637.0,18OV,4084
A81066,OST,9.0,50OV,2305
A81066,PAD,38.0,TOTAL,5041
A81066,PC,52.0,TOTAL,5041
A81066,RA,44.0,16OV,4200
A81066,STIA,89.0,TOTAL,5041
A81067,AF,178.0,TOTAL,11885
A81067,AST,820.0,06OV,11137
A81067,CAN,215.0,TOTAL,11885
A81067,CHD,331.0,TOTAL,11885
A81067,CKD,314.0,18OV,9387
A81067,COPD,459.0,TOTAL,11885
A81067,DEM,67.0,TOTAL,11885
A81067,DEP,1513.0,18OV,9387
A81067,DM,680.0,17OV,9534
A81067,EP,113.0,18OV,9387
A81067,HF,84.0,TOTAL,11885
A81067,HYP,1408.0,TOTAL,11885
A81067,LD,100.0,TOTAL,11885
A81067,MH,97.0,TOTAL,11885
A81067,NDH,322.0,18OV,9387
A81067,OB,1193.0,18OV,9387
A81067,OST,7.0,50OV,3488
A81067,PAD,93.0,TOTAL,11885
A81067,PC,48.0,TOTAL,11885
A81067,RA,57.0,16OV,9654
A81067,STIA,239.0,TOTAL,11885
A81070,AF,93.0,TOTAL,6681
A81070,AST,401.0,06OV,6250
A81070,CAN,171.0,TOTAL,6681
A81070,CHD,206.0,TOTAL,6681
A81070,CKD,147.0,18OV,4958
A81070,COPD,186.0,TOTAL,6681
A81070,DEM,38.0,TOTAL,6681
A81070,DEP,768.0,18OV,4958
A81070,DM,317.0,17OV,5048
A81070,EP,38.0,18OV,4958
A81070,HF,53.0,TOTAL,6681
A81070,HYP,887.0,TOTAL,6681
A81070,LD,31.0,TOTAL,6681
A81070,MH,65.0,TOTAL,6681
A81070,NDH,254.0,18OV,4958
A81070,OB,616.0,18OV,4958
A81070,OST,9.0,50OV,2151
A81070,PAD,36.0,TOTAL,6681
A81070,PC,54.0,TOTAL,6681
A81070,RA,31.0,16OV,5171
A81070,STIA,107.0,TOTAL,6681
A81602,AF,64.0,TOTAL,2325
A81602,AST,152.0,06OV,2218
A81602,CAN,78.0,TOTAL,2325
A81602,CHD,122.0,TOTAL,2325
A81602,CKD,41.0,18OV,1962
A81602,COPD,76.0,TOTAL,2325
A81602,DEM,21.0,TOTAL,2325
A81602,DEP,97.0,18OV,1962
A81602,DM,169.0,17OV,1988
A81602,EP,20.0,18OV,1962
A81602,HF,25.0,TOTAL,2325
A81602,HYP,515.0,TOTAL,2325
A81602,LD,20.0,TOTAL,2325
A81602,MH,7.0,TOTAL,2325
A81602,NDH,133.0,18OV,1962
A81602,OB,247.0,18OV,1962
A81602,OST,0.0,50OV,1200
A81602,PAD,27.0,TOTAL,2325
A81602,PC,37.0,TOTAL,2325
A81602,RA,6.0,16OV,2010
A81602,STIA,62.0,TOTAL,2325
A81608,AF,86.0,TOTAL,7004
A81608,AST,490.0,06OV,6309
A81608,CAN,167.0,TOTAL,7004
A81608,CHD,196.0,TOTAL,7004
A81608,CKD,187.0,18OV,5118
A81608,COPD,192.0,TOTAL,7004
A81608,DEM,72.0,TOTAL,7004
A81608,DEP,1552.0,18OV,5118
A81608,DM,450.0,17OV,5222
A81608,EP,46.0,18OV,5118
A81608,HF,37.0,TOTAL,7004
A81608,HYP,1240.0,TOTAL,7004
A81608,LD,58.0,TOTAL,7004
A81608,MH,73.0,TOTAL,7004
A81608,NDH,416.0,18OV,5118
A81608,OB,1332.0,18OV,5118
A81608,OST,3.0,50OV,1858
A81608,PAD,46.0,TOTAL,7004
A81608,PC,68.0,TOTAL,7004
A81608,RA,67.0,16OV,5303
A81608,STIA,123.0,TOTAL,7004
A81610,AF,189.0,TOTAL,7898
A81610,AST,548.0,06OV,7373
A81610,CAN,243.0,TOTAL,7898
A81610,CHD,273.0,TOTAL,7898
A81610,CKD,237.0,18OV,6134
A81610,COPD,179.0,TOTAL,7898
A81610,DEM,46.0,TOTAL,7898
A81610,DEP,1003.0,18OV,6134
A81610,DM,451.0,17OV,6232
A81610,EP,75.0,18OV,6134
A81610,HF,50.0,TOTAL,7898
A81610,HYP,1102.0,TOTAL,7898
A81610,LD,45.0,TOTAL,7898
A81610,MH,66.0,TOTAL,7898
A81610,NDH,262.0,18OV,6134
A81610,OB,688.0,18OV,6134
A81610,OST,9.0,50OV,3023
A81610,PAD,65.0,TOTAL,7898
A81610,PC,54.0,TOTAL,7898
A81610,RA,36.0,16OV,6345
A81610,STIA,183.0,TOTAL,7898
A81611,AF,156.0,TOTAL,8018
A81611,AST,472.0,06OV,7446
A81611,CAN,288.0,TOTAL,8018
A81611,CHD,282.0,TOTAL,8018
A81611,CKD,253.0,18OV,6211
A81611,COPD,214.0,TOTAL,8018
A81611,DEM,86.0,TOTAL,8018
A81611,DEP,1248.0,18OV,6211
A81611,DM,532.0,17OV,6292
A81611,EP,67.0,18OV,6211
A81611,HF,66.0,TOTAL,8018
A81611,HYP,1355.0,TOTAL,8018
A81611,LD,50.0,TOTAL,8018
A81611,MH,58.0,TOTAL,8018
A81611,NDH,635.0,18OV,6211
A81611,OB,1033.0,18OV,6211
A81611,OST,23.0,50OV,3056
A81611,PAD,70.0,TOTAL,8018
A81611,PC,30.0,TOTAL,8018
A81611,RA,42.0,16OV,6396
A81611,STIA,171.0,TOTAL,8018
A81612,AF,87.0,TOTAL,3722
A81612,AST,223.0,06OV,3494
A81612,CAN,136.0,TOTAL,3722
A81612,CHD,170.0,TOTAL,3722
A81612,CKD,99.0,18OV,2999
A81612,COPD,98.0,TOTAL,3722
A81612,DEM,41.0,TOTAL,3722
A81612,DEP,322.0,18OV,2999
A81612,DM,238.0,17OV,3034
A81612,EP,31.0,18OV,2999
A81612,HF,31.0,TOTAL,3722
A81612,HYP,761.0,TOTAL,3722
A81612,LD,16.0,TOTAL,3722
A81612,MH,23.0,TOTAL,3722
A81612,NDH,44.0,18OV,2999
A81612,OB,524.0,18OV,2999
A81612,OST,6.0,50OV,1645
A81612,PAD,40.0,TOTAL,3722
A81612,PC,23.0,TOTAL,3722
A81612,RA,24.0,16OV,3079
A81612,STIA,85.0,TOTAL,3722
A81618,AF,328.0,TOTAL,9981
A81618,AST,667.0,06OV,9557
A81618,CAN,401.0,TOTAL,9981
A81618,CHD,415.0,TOTAL,9981
A81618,CKD,330.0,18OV,8418
A81618,COPD,293.0,TOTAL,9981
A81618,DEM,137.0,TOTAL,9981
A81618,DEP,1458.0,18OV,8418
A81618,DM,666.0,17OV,8527
A81618,EP,103.0,18OV,8418
A81618,HF,92.0,TOTAL,9981
A81618,HYP,1923.0,TOTAL,9981
A81618,LD,66.0,TOTAL,9981
A81618,MH,126.0,TOTAL,9981
A81618,NDH,504.0,18OV,8418
A81618,OB,805.0,18OV,8418
A81618,OST,23.0,50OV,5181
A81618,PAD,108.0,TOTAL,9981
A81618,PC,126.0,TOTAL,9981
A81618,RA,66.0,16OV,8623
A81618,STIA,251.0,TOTAL,9981
A81621,AF,29.0,TOTAL,2503
A81621,AST,188.0,06OV,2286
A81621,CAN,59.0,TOTAL,2503
A81621,CHD,71.0,TOTAL,2503
A81621,CKD,43.0,18OV,1676
A81621,COPD,105.0,TOTAL,2503
A81621,DEM,26.0,TOTAL,2503
A81621,DEP,510.0,18OV,1676
A81621,DM,157.0,17OV,1728
A81621,EP,35.0,18OV,1676
A81621,HF,20.0,TOTAL,2503
A81621,HYP,247.0,TOTAL,2503
A81621,LD,29.0,TOTAL,2503
A81621,MH,44.0,TOTAL,2503
A81621,NDH,116.0,18OV,1676
A81621,OB,273.0,18OV,1676
A81621,OST,5.0,50OV,600
A81621,PAD,35.0,TOTAL,2503
A81621,PC,12.0,TOTAL,2503
A81621,RA,17.0,16OV,1767
A81621,STIA,53.0,TOTAL,2503
A81622,AF,97.0,TOTAL,5708
A81622,AST,447.0,06OV,5311
A81622,CAN,162.0,TOTAL,5708
A81622,CHD,219.0,TOTAL,5708
A81622,CKD,148.0,18OV,4417
A81622,COPD,197.0,TOTAL,5708
A81622,DEM,38.0,TOTAL,5708
A81622,DEP,698.0,18OV,4417
A81622,DM,332.0,17OV,4477
A81622,EP,38.0,18OV,4417
A81622,HF,50.0,TOTAL,5708
A81622,HYP,868.0,TOTAL,5708
A81622,LD,58.0,TOTAL,5708
A81622,MH,52.0,TOTAL,5708
A81622,NDH,250.0,18OV,4417
A81622,OB,530.0,18OV,4417
A81622,OST,15.0,50OV,2108
A81622,PAD,120.0,TOTAL,5708
A81622,PC,66.0,TOTAL,5708
A81622,RA,47.0,16OV,4550
A81622,STIA,110.0,TOTAL,5708
A81629,AF,118.0,TOTAL,5057
A81629,AST,398.0,06OV,4720
A81629,CAN,135.0,TOTAL,5057
A81629,CHD,193.0,TOTAL,5057
A81629,CKD,153.0,18OV,3959
A81629,COPD,177.0,TOTAL,5057
A81629,DEM,35.0,TOTAL,5057
A81629,DEP,1085.0,18OV,3959
A81629,DM,346.0,17OV,4013
A81629,EP,38.0,18OV,3959
A81629,HF,69.0,TOTAL,5057
A81629,HYP,757.0,TOTAL,5057
A81629,LD,52.0,TOTAL,5057
A81629,MH,57.0,TOTAL,5057
A81629,NDH,56.0,18OV,3959
A81629,OB,327.0,18OV,3959
A81629,OST,17.0,50OV,1768
A81629,PAD,48.0,TOTAL,5057
A81629,PC,78.0,TOTAL,5057
A81629,RA,29.0,16OV,4073
A81629,STIA,111.0,TOTAL,5057
A81630,AF,1.0,TOTAL,718
A81630,AST,86.0,06OV,715
A81630,CAN,6.0,TOTAL,718
A81630,CHD,7.0,TOTAL,718
A81630,CKD,2.0,18OV,686
A81630,COPD,38.0,TOTAL,718
A81630,DEM,0.0,TOTAL,718
A81630,DEP,137.0,18OV,686
A81630,DM,15.0,17OV,689
A81630,EP,26.0,18OV,686
A81630,HF,1.0,TOTAL,718
A81630,HYP,17.0,TOTAL,718
A81630,LD,5.0,TOTAL,718
A81630,MH,14.0,TOTAL,718
A81630,NDH,2.0,18OV,686
A81630,OB,25.0,18OV,686
A81630,OST,0.0,50OV,125
A81630,PAD,4.0,TOTAL,718
A81630,PC,1.0,TOTAL,718
A81630,RA,0.0,16OV,694
A81630,STIA,4.0,TOTAL,718
A81631,AF,154.0,TOTAL,7039
A81631,AST,560.0,06OV,6613
A81631,CAN,216.0,TOTAL,7039
A81631,CHD,283.0,TOTAL,7039
A81631,CKD,268.0,18OV,5522
A81631,COPD,281.0,TOTAL,7039
A81631,DEM,45.0,TOTAL,7039
A81631,DEP,401.0,18OV,5522
A81631,DM,434.0,17OV,5613
A81631,EP,52.0,18OV,5522
A81631,HF,52.0,TOTAL,7039
A81631,HYP,1349.0,TOTAL,7039
A81631,LD,38.0,TOTAL,7039
A81631,MH,59.0,TOTAL,7039
A81631,NDH,252.0,18OV,5522
A81631,OB,1126.0,18OV,5522
A81631,OST,19.0,50OV,2854
A81631,PAD,49.0,TOTAL,7039
A81631,PC,32.0,TOTAL,7039
A81631,RA,56.0,16OV,5714
A81631,STIA,149.0,TOTAL,7039
A81633,AF,1.0,TOTAL,1587
A81633,AST,16.0,06OV,1440
A81633,CAN,2.0,TOTAL,1587
A81633,CHD,3.0,TOTAL,1587
A81633,CKD,0.0,18OV,1274
A81633,COPD,1.0,TOTAL,1587
A81633,DEM,0.0,TOTAL,1587
A81633,DEP,69.0,18OV,1274
A81633,DM,20.0,17OV,1284
A81633,EP,4.0,18OV,1274
A81633,HF,1.0,TOTAL,1587
A81633,HYP,17.0,TOTAL,1587
A81633,LD,1.0,TOTAL,1587
A81633,MH,3.0,TOTAL,1587
A81633,NDH,6.0,18OV,1274
A81633,OB,44.0,18OV,1274
A81633,OST,0.0,50OV,58
A81633,PAD,0.0,TOTAL,1587
A81633,PC,0.0,TOTAL,1587
A81633,RA,0.0,16OV,1288
A81633,STIA,0.0,TOTAL,1587
A81634,AF,8.0,TOTAL,2853
A81634,AST,76.0,06OV,2594
A81634,CAN,26.0,TOTAL,2853
A81634,CHD,19.0,TOTAL,2853
A81634,CKD,15.0,18OV,2260
A81634,COPD,18.0,TOTAL,2853
A81634,DEM,4.0,TOTAL,2853
A81634,DEP,283.0,18OV,2260
